Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1990,11,18,7,901.0,901,951.0,959,TW,441,,50.0,58,,-8.0,0.0,MLI,STL,187.0,,,0,,0,,,,,
1990,11,14,3,1017.0,956,1140.0,1126,AA,1437,,83.0,90,,14.0,21.0,SJC,PSP,390.0,,,0,,0,,,,,
1990,1,13,6,2225.0,2225,2320.0,2315,HP,312,,175.0,170,,5.0,0.0,OMA,LAS,1099.0,,,0,,0,,,,,
1990,1,7,7,755.0,755,955.0,1015,AS,204,,120.0,140,,-20.0,0.0,PDX,LAX,834.0,,,0,,0,,,,,
1990,12,2,7,1044.0,1044,1048.0,1050,EA,509,,64.0,66,,-2.0,0.0,ATL,MOB,302.0,,,0,,0,,,,,
1990,3,16,5,702.0,700,912.0,844,AA,845,,130.0,104,,28.0,2.0,STL,DFW,551.0,,,0,,0,,,,,
1990,3,18,7,609.0,600,852.0,755,CO,1679,,283.0,235,,57.0,9.0,EWR,DEN,1605.0,,,0,,0,,,,,
1990,1,10,3,1522.0,1520,1639.0,1640,DL,459,,77.0,80,,-1.0,2.0,ATL,TPA,406.0,,,0,,0,,,,,
1990,9,28,5,1119.0,1115,1221.0,1230,HP,267,,62.0,75,,-9.0,4.0,LAX,PHX,370.0,,,0,,0,,,,,
1990,5,12,6,1754.0,1755,1914.0,1908,NW,1195,,260.0,253,,6.0,-1.0,DTW,LAS,1750.0,,,0,,0,,,,,
1990,7,3,2,1744.0,1744,1848.0,1845,HP,861,,64.0,61,,3.0,0.0,LAS,SAN,258.0,,,0,,0,,,,,
1990,4,27,5,1324.0,1325,1715.0,1725,CO,738,,171.0,180,,-10.0,-1.0,IAH,DCA,1208.0,,,0,,0,,,,,
1990,10,3,3,2204.0,2129,2248.0,2213,TW,639,,44.0,44,,35.0,35.0,HOU,AUS,148.0,,,0,,0,,,,,
1990,6,13,3,1114.0,1114,1245.0,1230,TW,552,,91.0,76,,15.0,0.0,MKE,STL,317.0,,,0,,0,,,,,
1990,1,18,4,1802.0,1805,1938.0,1937,UA,1153,,96.0,92,,1.0,-3.0,MHT,IAD,418.0,,,0,,0,,,,,
1990,5,7,1,1230.0,1230,1333.0,1323,EA,471,,63.0,53,,10.0,0.0,CAE,ATL,191.0,,,0,,0,,,,,
1990,2,12,1,,1950,,2026,DL,371,,,36,,,,LIT,MEM,129.0,,,1,,0,,,,,
1990,5,4,5,1140.0,1140,1352.0,1344,DL,984,,72.0,64,,8.0,0.0,STL,CVG,307.0,,,0,,0,,,,,
1990,2,23,5,1550.0,1430,1720.0,1600,PA (1),2072,,90.0,90,,80.0,80.0,RDU,JFK,426.0,,,0,,0,,,,,
1990,5,19,6,1649.0,1649,1800.0,1750,TW,592,,71.0,61,,10.0,0.0,MLI,LNK,329.0,,,0,,0,,,,,
1990,1,23,2,656.0,700,755.0,801,NW,1279,,59.0,61,,-6.0,-4.0,GEG,SEA,224.0,,,0,,0,,,,,
1990,1,26,5,2045.0,1959,2314.0,2247,TW,453,,149.0,168,,27.0,46.0,LGA,PBI,1035.0,,,0,,0,,,,,
1990,3,22,4,832.0,829,1057.0,1101,UA,283,,265.0,272,,-4.0,3.0,LGA,DEN,1619.0,,,0,,0,,,,,
1990,2,7,3,1907.0,1910,2023.0,2018,US,1529,,76.0,68,,5.0,-3.0,RIC,CLT,256.0,,,0,,0,,,,,
1990,7,22,7,831.0,830,924.0,927,NW,1416,,53.0,57,,-3.0,1.0,MEM,BNA,200.0,,,0,,0,,,,,
1990,9,12,3,1957.0,1957,2121.0,2113,AA,397,,84.0,76,,8.0,0.0,SJC,ONT,333.0,,,0,,0,,,,,
1990,1,28,7,1616.0,1610,1659.0,1657,US,156,,43.0,47,,2.0,6.0,PIT,MDT,185.0,,,0,,0,,,,,
1990,12,2,7,1203.0,1205,1247.0,1259,US,229,,44.0,54,,-12.0,-2.0,BWI,ORF,159.0,,,0,,0,,,,,
1990,5,31,4,1550.0,1550,1648.0,1645,DL,587,,58.0,55,,3.0,0.0,LAS,LAX,236.0,,,0,,0,,,,,
1990,11,6,2,1911.0,1845,2116.0,2048,US,296,,125.0,123,,28.0,26.0,LGA,DAY,549.0,,,0,,0,,,,,
1990,9,12,3,1538.0,1535,1656.0,1645,WN,843,,78.0,70,,11.0,3.0,MCI,MDW,405.0,,,0,,0,,,,,
1990,1,16,2,1154.0,1155,1235.0,1237,US,1847,,41.0,42,,-2.0,-1.0,ILM,GSO,171.0,,,0,,0,,,,,
1990,1,4,4,1701.0,1700,1911.0,1918,DL,171,,310.0,318,,-7.0,1.0,MCO,LAX,2217.0,,,0,,0,,,,,
1990,5,17,4,629.0,630,,733,UA,1586,,,63,,,-1.0,IAD,LGA,229.0,,,0,,1,,,,,
1990,7,18,3,1105.0,1100,1718.0,1653,CO,196,,253.0,233,,25.0,5.0,DEN,LGA,1619.0,,,0,,0,,,,,
1990,2,17,6,1005.0,1005,1230.0,1234,DL,630,,85.0,89,,-4.0,0.0,STL,ATL,483.0,,,0,,0,,,,,
1990,1,14,7,1518.0,1520,1610.0,1612,CO,1052,,52.0,52,,-2.0,-2.0,SAT,IAH,191.0,,,0,,0,,,,,
1990,8,21,2,1043.0,1045,1152.0,1158,NW,700,,69.0,73,,-6.0,-2.0,BIS,MSP,386.0,,,0,,0,,,,,
1990,6,16,6,800.0,800,921.0,912,DL,495,,81.0,72,,9.0,0.0,CVG,RDU,390.0,,,0,,0,,,,,
1990,3,8,4,745.0,740,1131.0,1130,HP,23,,166.0,170,,1.0,5.0,SEA,PHX,1107.0,,,0,,0,,,,,
1990,6,16,6,1400.0,1400,1802.0,1810,AS,94,,182.0,190,,-8.0,0.0,ANC,SEA,1449.0,,,0,,0,,,,,
1990,4,17,2,2105.0,2105,2120.0,2125,DL,1574,,75.0,80,,-5.0,0.0,SLC,RNO,422.0,,,0,,0,,,,,
1990,5,9,3,904.0,905,1016.0,1020,NW,1011,,72.0,75,,-4.0,-1.0,MSP,BIS,386.0,,,0,,0,,,,,
1990,7,4,3,1058.0,1100,1318.0,1313,DL,276,,140.0,133,,5.0,-2.0,MCO,PHL,861.0,,,0,,0,,,,,
1990,8,11,6,2030.0,2030,2225.0,2140,PA (1),269,,115.0,70,,45.0,0.0,LGA,DCA,214.0,,,0,,0,,,,,
1990,7,21,6,1404.0,1400,1526.0,1520,DL,274,,82.0,80,,6.0,4.0,LAX,SFO,337.0,,,0,,0,,,,,
1990,4,11,3,1911.0,1905,2013.0,2003,US,1852,,62.0,58,,10.0,6.0,RIC,LGA,292.0,,,0,,0,,,,,
1990,1,23,2,825.0,825,1006.0,1017,NW,599,,161.0,172,,-11.0,0.0,BWI,MSP,936.0,,,0,,0,,,,,
1990,10,1,1,805.0,805,857.0,908,EA,665,,52.0,63,,-11.0,0.0,ATL,JAX,270.0,,,0,,0,,,,,
1990,7,4,3,1605.0,1605,1552.0,1555,WN,627,,47.0,50,,-3.0,0.0,MAF,ELP,246.0,,,0,,0,,,,,
1990,6,22,5,1337.0,1335,1447.0,1448,US,2007,,70.0,73,,-1.0,2.0,SFO,BUR,326.0,,,0,,0,,,,,
1990,6,27,3,1320.0,1320,1429.0,1421,CO,249,,69.0,61,,8.0,0.0,MSY,IAH,305.0,,,0,,0,,,,,
1990,7,19,4,1657.0,1648,1821.0,1810,DL,1684,,84.0,82,,11.0,9.0,DFW,MCI,460.0,,,0,,0,,,,,
1990,3,28,3,1423.0,1423,1559.0,1610,EA,206,,96.0,107,,-11.0,0.0,ATL,BWI,576.0,,,0,,0,,,,,
1990,9,23,7,625.0,625,732.0,735,AS,155,,67.0,70,,-3.0,0.0,ONT,SJC,333.0,,,0,,0,,,,,
1990,11,9,5,700.0,659,840.0,841,CO,1651,,100.0,102,,-1.0,1.0,LGA,CLE,418.0,,,0,,0,,,,,
1990,2,26,1,2315.0,2315,2320.0,2330,HP,40,,65.0,75,,-10.0,0.0,PHX,LAX,370.0,,,0,,0,,,,,
1990,8,2,4,1837.0,1840,1914.0,1918,AA,1289,,37.0,38,,-4.0,-3.0,PDX,EUG,106.0,,,0,,0,,,,,
1990,9,4,2,658.0,700,832.0,839,NW,285,,94.0,99,,-7.0,-2.0,DCA,DTW,405.0,,,0,,0,,,,,
1990,8,26,7,1212.0,1210,1324.0,1333,US,1789,,72.0,83,,-9.0,2.0,BWI,CLT,361.0,,,0,,0,,,,,
1990,8,1,3,2044.0,2045,2323.0,2321,NW,89,,399.0,396,,2.0,-1.0,DTW,ANC,2986.0,,,0,,0,,,,,
1990,2,7,3,930.0,930,1016.0,1025,WN,14,,46.0,55,,-9.0,0.0,HOU,DAL,,,,0,,0,,,,,
1990,12,14,5,1932.0,1932,2112.0,2107,TW,147,,100.0,95,,5.0,0.0,STL,ICT,392.0,,,0,,0,,,,,
1990,3,18,7,1431.0,1430,1510.0,1525,US,546,,39.0,55,,-15.0,1.0,DAY,PIT,215.0,,,0,,0,,,,,
1990,9,21,5,725.0,727,844.0,847,AA,1183,,139.0,140,,-3.0,-2.0,CVG,DFW,812.0,,,0,,0,,,,,
1990,2,18,7,742.0,740,851.0,856,US,253,,69.0,76,,-5.0,2.0,RDU,PIT,328.0,,,0,,0,,,,,
1990,2,7,3,1750.0,1750,1828.0,1820,HP,35,,38.0,30,,8.0,0.0,LNK,SUX,109.0,,,0,,0,,,,,
1990,5,14,1,1103.0,1100,1221.0,1222,AA,1028,,78.0,82,,-1.0,3.0,LAX,SJC,308.0,,,0,,0,,,,,
1990,6,26,2,1735.0,1715,2036.0,2024,UA,133,,361.0,369,,12.0,20.0,BOS,LAX,2611.0,,,0,,0,,,,,
1990,6,20,3,1700.0,1700,1818.0,1823,AA,1481,,78.0,83,,-5.0,0.0,SJC,LAX,308.0,,,0,,0,,,,,
1990,3,28,3,1139.0,1045,1243.0,1135,WN,692,,124.0,110,,68.0,54.0,ELP,LAX,714.0,,,0,,0,,,,,
1990,1,16,2,1429.0,1430,1558.0,1552,US,2607,,89.0,82,,6.0,-1.0,SMF,SNA,404.0,,,0,,0,,,,,
1990,2,18,7,700.0,700,957.0,955,CO,647,,237.0,235,,2.0,0.0,EWR,IAH,1400.0,,,0,,0,,,,,
1990,12,2,7,1744.0,1745,1945.0,1951,NW,1454,,61.0,66,,-6.0,-1.0,MDW,DTW,229.0,,,0,,0,,,,,
1990,9,18,2,1705.0,1705,1843.0,1846,CO,817,,98.0,101,,-3.0,0.0,EWR,GSO,446.0,,,0,,0,,,,,
1990,5,29,2,725.0,725,823.0,818,NW,963,,58.0,53,,5.0,0.0,HSV,MEM,184.0,,,0,,0,,,,,
1990,8,4,6,1042.0,1030,1333.0,1329,UA,454,,111.0,119,,4.0,12.0,ORD,EWR,719.0,,,0,,0,,,,,
1990,10,20,6,1110.0,1110,1153.0,1200,WN,736,,43.0,50,,-7.0,0.0,HOU,SAT,192.0,,,0,,0,,,,,
1990,12,1,6,2232.0,2230,539.0,548,DL,156,,247.0,258,,-9.0,2.0,SFO,ATL,2139.0,,,0,,0,,,,,
1990,11,14,3,1458.0,1455,2157.0,2149,DL,130,,239.0,234,,8.0,3.0,LAX,ATL,1946.0,,,0,,0,,,,,
1990,2,15,4,107.0,1930,417.0,2241,UA,526,,130.0,131,,336.0,337.0,LAX,DEN,862.0,,,0,,0,,,,,
1990,1,8,1,950.0,950,1105.0,1105,UA,489,,75.0,75,,0.0,0.0,ORD,STL,258.0,,,0,,0,,,,,
1990,9,12,3,2130.0,2130,2234.0,2235,PA (1),551,,64.0,65,,-1.0,0.0,BOS,LGA,185.0,,,0,,0,,,,,
1990,9,15,6,1614.0,1620,1656.0,1700,US,547,,42.0,40,,-4.0,-6.0,SEA,BLI,94.0,,,0,,0,,,,,
1990,6,18,1,2118.0,1910,2254.0,2039,CO,199,,156.0,149,,135.0,128.0,ORD,DEN,888.0,,,0,,0,,,,,
1990,7,4,3,1837.0,1837,2014.0,2017,AA,541,,217.0,220,,-3.0,0.0,DFW,SJC,1438.0,,,0,,0,,,,,
1990,5,11,5,812.0,813,904.0,912,TW,152,,52.0,59,,-8.0,-1.0,MCI,STL,237.0,,,0,,0,,,,,
1990,11,7,3,1815.0,1815,2142.0,2132,TW,843,,387.0,377,,10.0,0.0,JFK,SFO,2586.0,,,0,,0,,,,,
1990,11,16,5,839.0,840,843.0,848,NW,488,,64.0,68,,-5.0,-1.0,CHA,MEM,271.0,,,0,,0,,,,,
1990,3,7,3,835.0,835,923.0,920,US,1864,,48.0,45,,3.0,0.0,GSO,CLT,83.0,,,0,,0,,,,,
1990,11,15,4,1611.0,1610,1716.0,1711,US,159,,65.0,61,,5.0,1.0,SYR,ISP,222.0,,,0,,0,,,,,
1990,3,24,6,854.0,855,1004.0,1005,UA,968,,70.0,70,,-1.0,-1.0,MSP,ORD,334.0,,,0,,0,,,,,
1990,1,3,3,1040.0,1040,1112.0,1100,NW,1281,,92.0,80,,12.0,0.0,BIL,GEG,445.0,,,0,,0,,,,,
1990,3,3,6,830.0,830,924.0,929,PA (1),244,,54.0,59,,-5.0,0.0,DCA,LGA,214.0,,,0,,0,,,,,
1990,3,11,7,2302.0,2305,834.0,830,UA,200,,392.0,385,,4.0,-3.0,HNL,DEN,3365.0,,,0,,0,,,,,
1990,5,18,5,1007.0,1010,1405.0,1406,AA,1032,,178.0,176,,-1.0,-3.0,ORD,FLL,1182.0,,,0,,0,,,,,
1990,4,17,2,1525.0,1526,1558.0,1605,AA,624,,33.0,39,,-7.0,-1.0,STT,SJU,68.0,,,0,,0,,,,,
1990,6,23,6,902.0,855,1035.0,1021,US,1527,,93.0,86,,14.0,7.0,BWI,CAE,438.0,,,0,,0,,,,,
1990,11,16,5,1718.0,1718,2029.0,2040,AA,178,,131.0,142,,-11.0,0.0,DFW,TPA,929.0,,,0,,0,,,,,
1990,11,12,1,1344.0,1345,1540.0,1553,NW,52,,56.0,68,,-13.0,-1.0,MKE,DTW,238.0,,,0,,0,,,,,
1990,7,5,4,1922.0,1915,2137.0,2125,UA,478,,135.0,130,,12.0,7.0,DFW,ORD,802.0,,,0,,0,,,,,
1990,9,27,4,2030.0,2030,2155.0,2155,CO,363,,145.0,145,,0.0,0.0,EWR,ORD,719.0,,,0,,0,,,,,
1990,10,15,1,1340.0,1340,1646.0,1652,TW,658,,126.0,132,,-6.0,0.0,STL,JAX,753.0,,,0,,0,,,,,
1990,12,24,1,1333.0,1335,1422.0,1430,US,1065,,49.0,55,,-8.0,-2.0,MIA,TPA,204.0,,,0,,0,,,,,
1990,7,21,6,1800.0,1800,1940.0,1945,EA,645,,100.0,105,,-5.0,0.0,ATL,PBI,545.0,,,0,,0,,,,,
1990,9,29,6,1219.0,1220,1420.0,1430,NW,343,,301.0,310,,-10.0,-1.0,DTW,SFO,2079.0,,,0,,0,,,,,
1990,2,7,3,2000.0,2000,2102.0,2103,CO,327,,62.0,63,,-1.0,0.0,EWR,DCA,199.0,,,0,,0,,,,,
1990,9,5,3,1443.0,1445,1508.0,1513,UA,534,,25.0,28,,-5.0,-2.0,PIA,MLI,69.0,,,0,,0,,,,,
1990,7,17,2,1020.0,959,1155.0,1144,US,825,,95.0,105,,11.0,21.0,PHL,CVG,507.0,,,0,,0,,,,,
1990,3,23,5,817.0,815,1007.0,956,UA,978,,110.0,101,,11.0,2.0,BOI,DEN,649.0,,,0,,0,,,,,
1990,11,27,2,1353.0,1344,1658.0,1630,UA,432,,125.0,106,,28.0,9.0,ORD,BWI,622.0,,,0,,0,,,,,
1990,2,10,6,1011.0,955,1212.0,1213,UA,271,,241.0,258,,-1.0,16.0,ORD,SAN,1723.0,,,0,,0,,,,,
1990,1,18,4,657.0,700,755.0,807,US,1463,,58.0,67,,-12.0,-3.0,ISP,BWI,220.0,,,0,,0,,,,,
1990,10,25,4,1712.0,1710,1842.0,1847,NW,1506,,150.0,157,,-5.0,2.0,IAD,MSP,908.0,,,0,,0,,,,,
1990,12,7,5,1333.0,1333,1508.0,1508,TW,516,,95.0,95,,0.0,0.0,STL,MSP,449.0,,,0,,0,,,,,
1990,10,25,4,721.0,720,813.0,818,AA,1003,,112.0,118,,-5.0,1.0,IAD,ORD,589.0,,,0,,0,,,,,
1990,4,9,1,600.0,600,659.0,658,DL,1572,,59.0,58,,1.0,0.0,LAX,LAS,236.0,,,0,,0,,,,,
1990,7,15,7,930.0,930,1119.0,1147,AA,23,,289.0,317,,-28.0,0.0,SFO,HNL,2398.0,,,0,,0,,,,,
1990,4,30,1,658.0,645,805.0,746,US,340,,67.0,61,,19.0,13.0,PIT,DCA,205.0,,,0,,0,,,,,
1990,11,12,1,1828.0,1830,2041.0,2115,AA,1297,,253.0,285,,-34.0,-2.0,ORD,PDX,1739.0,,,0,,0,,,,,
1990,6,10,7,2016.0,2005,2142.0,2139,US,376,,86.0,94,,3.0,11.0,TPA,CLT,508.0,,,0,,0,,,,,
1990,8,22,3,1230.0,1230,1410.0,1407,TW,630,,100.0,97,,3.0,0.0,DFW,STL,551.0,,,0,,0,,,,,
1990,5,30,3,1414.0,1414,1508.0,1518,EA,123,,54.0,64,,-10.0,0.0,ATL,GNV,300.0,,,0,,0,,,,,
1990,5,29,2,1157.0,1157,1301.0,1317,EA,627,,64.0,80,,-16.0,0.0,RDU,ATL,356.0,,,0,,0,,,,,
1990,12,3,1,1630.0,1617,1820.0,1759,EA,138,,110.0,102,,21.0,13.0,ATL,DCA,547.0,,,0,,0,,,,,
1990,3,7,3,2054.0,1948,2144.0,2030,UA,327,,110.0,102,,74.0,66.0,BOI,SFO,522.0,,,0,,0,,,,,
1990,9,15,6,955.0,955,1242.0,1244,DL,375,,107.0,109,,-2.0,0.0,ORD,ATL,606.0,,,0,,0,,,,,
1990,5,26,6,1321.0,1320,1510.0,1509,US,2863,,109.0,109,,1.0,1.0,LAX,MFR,630.0,,,0,,0,,,,,
1990,5,12,6,556.0,555,747.0,742,DL,263,,51.0,47,,5.0,1.0,BHM,ATL,134.0,,,0,,0,,,,,
1990,1,10,3,1843.0,1830,2154.0,2135,WN,992,,131.0,125,,19.0,13.0,PHX,AUS,872.0,,,0,,0,,,,,
1990,5,30,3,1520.0,1520,1734.0,1724,DL,532,,134.0,124,,10.0,0.0,TPA,CVG,773.0,,,0,,0,,,,,
1990,1,12,5,1325.0,1312,1503.0,1438,TW,75,,158.0,146,,25.0,13.0,TPA,STL,869.0,,,0,,0,,,,,
1990,2,16,5,1425.0,1340,1544.0,1455,UA,1078,,79.0,75,,49.0,45.0,SFO,MFR,329.0,,,0,,0,,,,,
1990,10,1,1,1945.0,1910,2300.0,2238,CO,104,,135.0,148,,22.0,35.0,IAH,MIA,964.0,,,0,,0,,,,,
1990,1,5,5,839.0,840,1021.0,1034,CO,1058,,102.0,114,,-13.0,-1.0,IAH,MCI,643.0,,,0,,0,,,,,
1990,6,23,6,1445.0,1445,1637.0,1640,CO,1626,,52.0,55,,-3.0,0.0,IND,CMH,182.0,,,0,,0,,,,,
1990,2,25,7,1845.0,1845,1940.0,1940,HP,659,,55.0,55,,0.0,0.0,LAS,SNA,226.0,,,0,,0,,,,,
1990,12,20,4,2045.0,2044,2141.0,2134,AA,635,,56.0,50,,7.0,1.0,MCO,MIA,193.0,,,0,,0,,,,,
1990,4,30,1,1612.0,1530,1817.0,1743,UA,721,,125.0,133,,34.0,42.0,ORD,MSY,837.0,,,0,,0,,,,,
1990,9,8,6,2006.0,2010,2148.0,2206,CO,218,,42.0,56,,-18.0,-4.0,IND,CMH,182.0,,,0,,0,,,,,
1990,1,11,4,2013.0,2005,2237.0,2220,US,1026,,144.0,135,,17.0,8.0,MCO,DAY,808.0,,,0,,0,,,,,
1990,9,18,2,1940.0,1940,2355.0,15,WN,781,,135.0,155,,-20.0,0.0,PHX,HOU,1020.0,,,0,,0,,,,,
1990,3,25,7,2205.0,2155,2323.0,2316,US,223,,78.0,81,,7.0,10.0,PHL,CMH,405.0,,,0,,0,,,,,
1990,2,7,3,1537.0,1537,1647.0,1647,TW,631,,70.0,70,,0.0,0.0,STL,DSM,260.0,,,0,,0,,,,,
1990,12,8,6,1515.0,1510,1713.0,1749,CO,1267,,238.0,279,,-36.0,5.0,EWR,DEN,1605.0,,,0,,0,,,,,
1990,7,16,1,1226.0,1225,1300.0,1301,US,233,,34.0,36,,-1.0,1.0,BTV,ALB,124.0,,,0,,0,,,,,
1990,12,21,5,1150.0,1140,1235.0,1230,WN,304,,45.0,50,,5.0,10.0,TUL,MCI,223.0,,,0,,0,,,,,
1990,2,15,4,,1445,,1630,AA,517,,,45,,,,ORD,GRR,137.0,,,1,,0,,,,,
1990,5,13,7,1559.0,1600,1634.0,1632,TW,745,,35.0,32,,2.0,-1.0,SRQ,RSW,77.0,,,0,,0,,,,,
1990,7,29,7,1707.0,1705,1745.0,1743,DL,1030,,38.0,38,,2.0,2.0,ONT,SAN,94.0,,,0,,0,,,,,
1990,11,27,2,1406.0,1400,1732.0,1708,AA,1192,,146.0,128,,24.0,6.0,BNA,LGA,764.0,,,0,,0,,,,,
1990,3,3,6,1015.0,1015,1219.0,1220,NW,669,,124.0,125,,-1.0,0.0,MEM,MSP,700.0,,,0,,0,,,,,
1990,11,28,3,746.0,740,1209.0,1219,DL,202,,143.0,159,,-10.0,6.0,LAS,DFW,1055.0,,,0,,0,,,,,
1990,1,23,2,2037.0,2037,2156.0,2155,DL,163,,79.0,78,,1.0,0.0,ATL,MCO,403.0,,,0,,0,,,,,
1990,7,29,7,1655.0,1510,2019.0,1754,UA,742,,144.0,104,,145.0,105.0,PHX,DEN,602.0,,,0,,0,,,,,
1990,7,23,1,2014.0,2010,2303.0,2259,AA,266,,109.0,109,,4.0,4.0,ORD,DCA,612.0,,,0,,0,,,,,
1990,5,22,2,1851.0,1850,1949.0,1950,CO,295,,58.0,60,,-1.0,1.0,ELP,ABQ,223.0,,,0,,0,,,,,
1990,3,27,2,1500.0,1500,1605.0,1605,WN,961,,65.0,65,,0.0,0.0,BHM,MSY,321.0,,,0,,0,,,,,
1990,7,24,2,1801.0,1755,1933.0,1930,DL,220,,92.0,95,,3.0,6.0,CVG,PHL,507.0,,,0,,0,,,,,
1990,6,5,2,1408.0,1405,1824.0,1820,WN,504,,136.0,135,,4.0,3.0,PHX,TUL,935.0,,,0,,0,,,,,
1990,3,23,5,755.0,755,837.0,831,DL,1071,,42.0,36,,6.0,0.0,SYR,ROC,79.0,,,0,,0,,,,,
1990,8,30,4,1553.0,1553,1641.0,1639,HP,1160,,48.0,46,,2.0,0.0,PHX,TUS,110.0,,,0,,0,,,,,
1990,1,11,4,1915.0,1915,2255.0,2255,PA (1),576,,160.0,160,,0.0,0.0,DFW,MIA,,,,0,,0,,,,,
1990,5,22,2,2218.0,2217,2351.0,2354,TW,545,,93.0,97,,-3.0,1.0,STL,DFW,551.0,,,0,,0,,,,,
1990,1,7,7,1311.0,1310,1428.0,1426,UA,734,,77.0,76,,2.0,1.0,BIL,DEN,455.0,,,0,,0,,,,,
1990,8,8,3,730.0,730,732.0,749,AA,401,,62.0,79,,-17.0,0.0,DTW,ORD,235.0,,,0,,0,,,,,
1990,9,23,7,1710.0,1710,1910.0,1912,TW,558,,120.0,122,,-2.0,0.0,HOU,STL,687.0,,,0,,0,,,,,
1990,5,9,3,1145.0,1145,1319.0,1318,NW,377,,214.0,213,,1.0,0.0,MSP,PDX,1426.0,,,0,,0,,,,,
1990,8,17,5,1808.0,1800,2038.0,2025,US,1650,,150.0,145,,13.0,8.0,FLL,BWI,925.0,,,0,,0,,,,,
1990,8,20,1,2145.0,2145,2320.0,2318,US,6,,95.0,93,,2.0,0.0,PIT,BOS,496.0,,,0,,0,,,,,
1990,9,5,3,1916.0,1915,2040.0,2020,US,268,,84.0,65,,20.0,1.0,CMH,CLT,346.0,,,0,,0,,,,,
1990,1,8,1,2030.0,2030,2114.0,2115,HP,1096,,44.0,45,,-1.0,0.0,PHX,FLG,119.0,,,0,,0,,,,,
1990,6,7,4,1220.0,1207,1616.0,1605,DL,1484,,176.0,178,,11.0,13.0,SLC,ORD,1249.0,,,0,,0,,,,,
1990,7,6,5,1649.0,1650,1845.0,1833,AA,601,,116.0,103,,12.0,-1.0,JFK,RDU,426.0,,,0,,0,,,,,
1990,10,19,5,2005.0,2006,2128.0,2144,AA,454,,83.0,98,,-16.0,-1.0,DFW,MCI,460.0,,,0,,0,,,,,
1990,7,23,1,1155.0,1155,1410.0,1413,DL,1717,,195.0,198,,-3.0,0.0,SEA,ANC,1449.0,,,0,,0,,,,,
1990,11,29,4,814.0,810,1008.0,956,AA,1231,,174.0,166,,12.0,4.0,CLT,DFW,936.0,,,0,,0,,,,,
1990,2,21,3,934.0,825,1220.0,1100,CO,61,,166.0,155,,80.0,69.0,LAX,SEA,954.0,,,0,,0,,,,,
1990,1,6,6,1816.0,1820,1931.0,1937,US,199,,75.0,77,,-6.0,-4.0,PHF,PIT,308.0,,,0,,0,,,,,
1990,7,28,6,1005.0,1005,1239.0,1245,WN,839,,94.0,100,,-6.0,0.0,ELP,HOU,677.0,,,0,,0,,,,,
1990,11,3,6,1151.0,1151,1331.0,1320,AA,156,,100.0,89,,11.0,0.0,LAS,SJC,386.0,,,0,,0,,,,,
