Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1991,7,28,7,1810.0,1812,1858.0,1900,DL,1643,,108.0,108,,-2.0,-2.0,SLC,SJC,585.0,,,0,,0,,,,,
1991,12,9,1,700.0,700,659.0,705,WN,1551,,59.0,65,,-6.0,0.0,PHX,SAN,304.0,,,0,,0,,,,,
1991,2,8,5,645.0,640,804.0,803,US,2959,,79.0,83,,1.0,5.0,SJC,SAN,,,,0,,0,,,,,
1991,8,5,1,1402.0,1355,1548.0,1538,US,1264,,106.0,103,,10.0,7.0,CLT,DTW,500.0,,,0,,0,,,,,
1991,11,26,2,1835.0,1829,7.0,2359,UA,166,,212.0,210,,8.0,6.0,DEN,LGA,1619.0,,,0,,0,,,,,
1991,1,23,3,805.0,805,848.0,845,WN,158,,103.0,100,,3.0,0.0,DAL,ABQ,580.0,,,0,,0,,,,,
1991,12,17,2,943.0,925,1210.0,1100,NW,7,,267.0,215,,70.0,18.0,MSP,SEA,1399.0,,,0,,0,,,,,
1991,3,12,2,605.0,600,644.0,645,DL,1528,,39.0,45,,-1.0,5.0,FCA,HLN,159.0,,,0,,0,,,,,
1991,4,20,6,653.0,645,813.0,750,CO,783,,80.0,65,,23.0,8.0,ROC,EWR,246.0,,,0,,0,,,,,
1991,11,10,7,1958.0,1958,2327.0,2335,DL,1615,,149.0,157,,-8.0,0.0,SLC,STL,1156.0,,,0,,0,,,,,
1991,8,16,5,1720.0,1720,1945.0,1945,DL,560,,85.0,85,,0.0,0.0,BTR,ATL,449.0,,,0,,0,,,,,
1991,12,5,4,1111.0,1000,1319.0,1222,UA,101,,248.0,262,,57.0,71.0,ORD,LAX,1745.0,,,0,,0,,,,,
1991,9,19,4,1502.0,1500,1744.0,1803,UA,78,,102.0,123,,-19.0,2.0,ORD,LGA,733.0,,,0,,0,,,,,
1991,2,22,5,1047.0,1050,1146.0,1152,CO,591,,59.0,62,,-6.0,-3.0,ELP,TUS,269.0,,,0,,0,,,,,
1991,2,17,7,1636.0,1640,1721.0,1723,US,12,,45.0,43,,-2.0,-4.0,CLT,GSP,75.0,,,0,,0,,,,,
1991,2,13,3,1905.0,1900,2125.0,2130,AS,391,,200.0,210,,-5.0,5.0,SEA,ANC,1449.0,,,0,,0,,,,,
1991,10,15,2,1604.0,1600,1810.0,1812,NW,391,,126.0,132,,-2.0,4.0,BOS,DTW,632.0,,,0,,0,,,,,
1991,4,11,4,1636.0,1635,1806.0,1803,US,1157,,90.0,88,,3.0,1.0,DCA,DAY,391.0,,,0,,0,,,,,
1991,1,20,7,1718.0,1700,1834.0,1834,UA,81,,136.0,154,,0.0,18.0,LGA,ORD,733.0,,,0,,0,,,,,
1991,1,1,2,1918.0,1915,2155.0,2203,AA,1134,,217.0,228,,-8.0,3.0,SJU,PHL,1576.0,,,0,,0,,,,,
1991,11,26,2,1324.0,1319,1444.0,1425,DL,1170,,140.0,126,,19.0,5.0,ATL,HOU,696.0,,,0,,0,,,,,
1991,12,17,2,2158.0,2158,2249.0,2256,AA,279,,171.0,178,,-7.0,0.0,DFW,ONT,1189.0,,,0,,0,,,,,
1991,1,16,3,745.0,730,838.0,810,AS,211,,53.0,40,,28.0,15.0,SAN,ONT,,,,0,,0,,,,,
1991,3,23,6,2139.0,2140,2356.0,2353,US,224,,137.0,133,,3.0,-1.0,MCO,PHL,861.0,,,0,,0,,,,,
1991,3,1,5,1259.0,1300,1430.0,1436,AA,321,,151.0,156,,-6.0,-1.0,LGA,ORD,733.0,,,0,,0,,,,,
1991,8,28,3,2055.0,2055,2240.0,2245,AS,33,,105.0,110,,-5.0,0.0,SFO,SEA,679.0,,,0,,0,,,,,
1991,9,18,3,,1055,,1150,US,217,,,55,,,,IAD,PIT,183.0,,,1,,0,,,,,
1991,8,15,4,745.0,745,1154.0,1155,WN,308,,129.0,130,,-1.0,0.0,PHX,AUS,872.0,,,0,,0,,,,,
1991,3,18,1,1142.0,1125,1240.0,1220,WN,515,,58.0,55,,20.0,17.0,STL,MDW,251.0,,,0,,0,,,,,
1991,10,31,4,1752.0,1753,2006.0,2007,CO,503,,194.0,194,,-1.0,-1.0,EWR,MSY,1167.0,,,0,,0,,,,,
1991,10,3,4,858.0,900,1033.0,1040,AA,892,,95.0,100,,-7.0,-2.0,RDU,ROC,503.0,,,0,,0,,,,,
1991,4,22,1,1639.0,1635,1903.0,1909,AA,577,,144.0,154,,-6.0,4.0,ORD,DFW,802.0,,,0,,0,,,,,
1991,7,11,4,534.0,535,904.0,901,DL,1006,,150.0,146,,3.0,-1.0,SLC,DFW,988.0,,,0,,0,,,,,
1991,2,7,4,710.0,650,831.0,816,UA,1590,,81.0,86,,15.0,20.0,SNA,SFO,372.0,,,0,,0,,,,,
1991,6,11,2,600.0,600,701.0,700,WN,406,,61.0,60,,1.0,0.0,PHX,ONT,325.0,,,0,,0,,,,,
1991,6,15,6,727.0,725,1018.0,1021,AA,1268,,111.0,116,,-3.0,2.0,ORD,ALB,723.0,,,0,,0,,,,,
1991,7,22,1,2100.0,2055,2313.0,2320,ML (1),928,,253.0,265,,-7.0,5.0,MDW,LAX,1750.0,,,0,,0,,,,,
1991,9,5,4,1603.0,1600,1718.0,1717,DL,442,,75.0,77,,1.0,3.0,LAX,SFO,337.0,,,0,,0,,,,,
1991,12,16,1,2125.0,2125,2315.0,2321,AA,589,,230.0,236,,-6.0,0.0,ORD,LAS,1515.0,,,0,,0,,,,,
1991,7,29,1,1400.0,1340,1616.0,1550,DL,780,,136.0,130,,26.0,20.0,SYR,ATL,793.0,,,0,,0,,,,,
1991,5,17,5,1958.0,1950,2100.0,2100,WN,801,,62.0,70,,0.0,8.0,LAX,PHX,370.0,,,0,,0,,,,,
1991,8,5,1,1135.0,1135,1221.0,1225,NW,739,,46.0,50,,-4.0,0.0,MSP,DLH,144.0,,,0,,0,,,,,
1991,11,20,3,1653.0,1645,1802.0,1749,US,1922,,69.0,64,,13.0,8.0,PIT,TTN,287.0,,,0,,0,,,,,
1991,10,17,4,1454.0,1450,1534.0,1531,DL,756,,40.0,41,,3.0,4.0,BTR,MOB,174.0,,,0,,0,,,,,
1991,10,24,4,825.0,825,1103.0,1034,CO,310,,98.0,69,,29.0,0.0,ORD,CLE,316.0,,,0,,0,,,,,
1991,9,30,1,2155.0,2155,2330.0,2330,WN,353,,155.0,155,,0.0,0.0,ELP,SFO,993.0,,,0,,0,,,,,
1991,1,27,7,1715.0,1715,1827.0,1824,US,301,,72.0,69,,3.0,0.0,BWI,GSO,278.0,,,0,,0,,,,,
1991,10,25,5,1147.0,1030,1451.0,1331,UA,454,,124.0,121,,80.0,77.0,ORD,EWR,719.0,,,0,,0,,,,,
1991,6,6,4,658.0,658,817.0,826,AA,365,,79.0,88,,-9.0,0.0,SJC,SNA,342.0,,,0,,0,,,,,
1991,11,22,5,1122.0,1122,1443.0,1440,UA,494,,141.0,138,,3.0,0.0,PDX,DEN,992.0,,,0,,0,,,,,
1991,11,12,2,1652.0,1648,1807.0,1805,DL,1716,,75.0,77,,2.0,4.0,DFW,MSY,448.0,,,0,,0,,,,,
1991,2,1,5,1515.0,1515,1651.0,1649,TW,693,,96.0,94,,2.0,0.0,STL,MSP,449.0,,,0,,0,,,,,
1991,6,26,3,1533.0,1525,1636.0,1629,US,869,,63.0,64,,7.0,8.0,BUF,LGA,292.0,,,0,,0,,,,,
1991,2,17,7,1656.0,1700,1926.0,1934,NW,1448,,90.0,94,,-8.0,-4.0,BNA,DTW,457.0,,,0,,0,,,,,
1991,9,4,3,804.0,805,937.0,940,AA,1422,,153.0,155,,-3.0,-1.0,MIA,HOU,955.0,,,0,,0,,,,,
1991,9,8,7,1436.0,1427,1645.0,1644,AA,1502,,129.0,137,,1.0,9.0,DFW,ORD,802.0,,,0,,0,,,,,
1991,10,18,5,630.0,630,724.0,720,WN,201,,54.0,50,,4.0,0.0,DAL,HOU,239.0,,,0,,0,,,,,
1991,10,26,6,930.0,930,1250.0,1243,CO,240,,140.0,133,,7.0,0.0,DEN,IAH,861.0,,,0,,0,,,,,
1991,9,11,3,1204.0,1200,1419.0,1420,DL,887,,195.0,200,,-1.0,4.0,EWR,DFW,1372.0,,,0,,0,,,,,
1991,7,9,2,2101.0,2055,2223.0,2215,UA,1625,,142.0,140,,8.0,6.0,DEN,LAX,862.0,,,0,,0,,,,,
1991,1,28,1,1351.0,1350,1612.0,1610,DL,814,,81.0,80,,2.0,1.0,LAX,TUS,451.0,,,0,,0,,,,,
1991,3,16,6,1110.0,1110,1245.0,1229,US,1673,,95.0,79,,16.0,0.0,IAD,CLT,321.0,,,0,,0,,,,,
1991,3,26,2,1240.0,1245,1520.0,1553,PA (1),285,,160.0,188,,-33.0,-5.0,EWR,MIA,1086.0,,,0,,0,,,,,
1991,8,26,1,1308.0,1310,1550.0,1554,NW,1128,,102.0,104,,-4.0,-2.0,MSP,CMH,627.0,,,0,,0,,,,,
1991,6,25,2,1321.0,1321,1354.0,1409,AA,847,,93.0,108,,-15.0,0.0,ROC,ORD,528.0,,,0,,0,,,,,
1991,11,22,5,1802.0,1719,2002.0,1917,UA,207,,120.0,118,,45.0,43.0,DEN,BOI,649.0,,,0,,0,,,,,
1991,7,24,3,1930.0,1920,2202.0,2127,DL,589,,212.0,187,,35.0,10.0,PHL,DFW,1302.0,,,0,,0,,,,,
1991,3,26,2,1441.0,1439,1454.0,1455,DL,982,,73.0,76,,-1.0,2.0,CVG,MKE,318.0,,,0,,0,,,,,
1991,2,16,6,1953.0,1940,2103.0,2057,US,2226,,70.0,77,,6.0,13.0,CLT,BWI,361.0,,,0,,0,,,,,
1991,5,8,3,640.0,640,818.0,831,AA,125,,158.0,171,,-13.0,0.0,DTW,DFW,987.0,,,0,,0,,,,,
1991,6,10,1,1200.0,1200,1310.0,1320,ML (1),355,,70.0,80,,-10.0,0.0,MDW,MSP,349.0,,,0,,0,,,,,
1991,10,3,4,818.0,820,1134.0,1132,UA,897,,376.0,372,,2.0,-2.0,BOS,LAX,2611.0,,,0,,0,,,,,
1991,11,21,4,1015.0,1015,1147.0,1155,DL,794,,92.0,100,,-8.0,0.0,ATL,IAD,533.0,,,0,,0,,,,,
1991,6,17,1,1042.0,1040,1148.0,1153,US,23,,66.0,73,,-5.0,2.0,ALB,PIT,367.0,,,0,,0,,,,,
1991,2,21,4,1030.0,1030,1110.0,1119,DL,1717,,40.0,49,,-9.0,0.0,PDX,SEA,129.0,,,0,,0,,,,,
1991,2,11,1,2020.0,2020,2118.0,2120,WN,633,,58.0,60,,-2.0,0.0,IND,DET,252.0,,,0,,0,,,,,
1991,4,12,5,1129.0,1105,1314.0,1304,UA,946,,45.0,59,,10.0,24.0,ORD,MBS,222.0,,,0,,0,,,,,
1991,7,1,1,1235.0,1235,1423.0,1430,US,1486,,108.0,115,,-7.0,0.0,BOS,CLE,563.0,,,0,,0,,,,,
1991,7,24,3,734.0,735,829.0,833,AA,422,,55.0,58,,-4.0,-1.0,MIA,MCO,193.0,,,0,,0,,,,,
1991,7,24,3,2010.0,1957,2111.0,2055,TW,558,,61.0,58,,16.0,13.0,STL,MLI,187.0,,,0,,0,,,,,
1991,5,25,6,810.0,810,1002.0,1010,AA,356,,172.0,180,,-8.0,0.0,FLL,DFW,1119.0,,,0,,0,,,,,
1991,2,10,7,1541.0,1540,1652.0,1656,US,652,,71.0,76,,-4.0,1.0,ORF,PIT,330.0,,,0,,0,,,,,
1991,2,24,7,1603.0,1600,1710.0,1715,DL,442,,67.0,75,,-5.0,3.0,LAX,SFO,337.0,,,0,,0,,,,,
1991,6,20,4,841.0,835,1012.0,1005,WN,592,,151.0,150,,7.0,6.0,ABQ,SFO,896.0,,,0,,0,,,,,
1991,3,22,5,2114.0,2115,29.0,33,UA,582,,135.0,138,,-4.0,-1.0,SFO,DEN,967.0,,,0,,0,,,,,
1991,4,24,3,1047.0,1045,1153.0,1157,AA,1332,,66.0,72,,-4.0,2.0,SAT,DFW,247.0,,,0,,0,,,,,
1991,1,12,6,1925.0,1925,2101.0,2115,DL,1089,,96.0,110,,-14.0,0.0,IAD,ATL,533.0,,,0,,0,,,,,
1991,9,11,3,2024.0,2025,2221.0,2204,US,1607,,117.0,99,,17.0,-1.0,CLT,DTW,500.0,,,0,,0,,,,,
1991,2,13,3,2200.0,2145,2257.0,2239,US,444,,57.0,54,,18.0,15.0,PIT,AVP,243.0,,,0,,0,,,,,
1991,10,7,1,623.0,620,901.0,904,UA,600,,98.0,104,,-3.0,3.0,ORD,DCA,612.0,,,0,,0,,,,,
1991,10,20,7,729.0,730,820.0,831,AA,5,,51.0,61,,-11.0,-1.0,IAH,DFW,224.0,,,0,,0,,,,,
1991,1,10,4,655.0,655,655.0,655,WN,665,,60.0,60,,0.0,0.0,DET,MDW,248.0,,,0,,0,,,,,
1991,9,13,5,738.0,739,832.0,817,AA,379,,114.0,98,,15.0,-1.0,PIT,ORD,412.0,,,0,,0,,,,,
1991,9,24,2,2245.0,2205,2306.0,2230,WN,359,,81.0,85,,36.0,40.0,AUS,ELP,528.0,,,0,,0,,,,,
1991,1,16,3,715.0,710,833.0,803,US,446,,78.0,53,,30.0,5.0,PIT,BWI,210.0,,,0,,0,,,,,
1991,8,29,4,1103.0,1020,1258.0,1206,AA,1194,,115.0,106,,52.0,43.0,RDU,BOS,612.0,,,0,,0,,,,,
1991,3,4,1,1811.0,1815,1935.0,1938,US,355,,84.0,83,,-3.0,-4.0,ISP,PIT,375.0,,,0,,0,,,,,
1991,1,22,2,548.0,545,726.0,724,DL,456,,98.0,99,,2.0,3.0,PBI,ATL,545.0,,,0,,0,,,,,
1991,2,3,7,2053.0,2034,2257.0,2230,DL,698,,124.0,116,,27.0,19.0,ATL,BUF,712.0,,,0,,0,,,,,
1991,8,19,1,1904.0,1840,2017.0,1957,DL,359,,73.0,77,,20.0,24.0,CVG,RDU,390.0,,,0,,0,,,,,
1991,12,31,2,1209.0,1210,1310.0,1326,US,1163,,61.0,76,,-16.0,-1.0,SYR,BWI,273.0,,,0,,0,,,,,
1991,9,29,7,1602.0,1600,1708.0,1707,US,1171,,66.0,67,,1.0,2.0,ORF,JFK,289.0,,,0,,0,,,,,
1991,12,13,5,634.0,630,930.0,915,CO,127,,236.0,225,,15.0,4.0,LGA,IAH,1416.0,,,0,,0,,,,,
1991,11,8,5,1803.0,1755,1922.0,1917,UA,217,,79.0,82,,5.0,8.0,ORD,MSP,334.0,,,0,,0,,,,,
1991,6,13,4,1624.0,1605,1743.0,1715,NW,608,,79.0,70,,28.0,19.0,BIS,MSP,386.0,,,0,,0,,,,,
1991,12,30,1,1900.0,1900,1939.0,1942,DL,210,,39.0,42,,-3.0,0.0,BOS,BDL,91.0,,,0,,0,,,,,
1991,1,13,7,1933.0,1915,2247.0,2235,UA,817,,314.0,320,,12.0,18.0,SFO,HNL,2398.0,,,0,,0,,,,,
1991,8,2,5,833.0,830,922.0,928,US,535,,109.0,118,,-6.0,3.0,PHL,BNA,675.0,,,0,,0,,,,,
1991,11,6,3,1056.0,1100,1159.0,1200,NW,648,,63.0,60,,-1.0,-4.0,MSP,MKE,297.0,,,0,,0,,,,,
1991,1,25,5,1839.0,1840,2014.0,2012,DL,1881,,95.0,92,,2.0,-1.0,RAP,SLC,508.0,,,0,,0,,,,,
1991,2,28,4,1807.0,1810,1917.0,1910,US,1482,,250.0,240,,7.0,-3.0,IND,LAS,1591.0,,,0,,0,,,,,
1991,2,3,7,1111.0,1110,1155.0,1145,UA,343,,44.0,35,,10.0,1.0,ORD,MKE,67.0,,,0,,0,,,,,
1991,7,13,6,700.0,700,1201.0,1202,DL,1566,,181.0,182,,-1.0,0.0,LAX,DFW,1235.0,,,0,,0,,,,,
1991,4,27,6,1052.0,1054,1148.0,1148,AA,1541,,56.0,54,,0.0,-2.0,DFW,AUS,190.0,,,0,,0,,,,,
1991,3,20,3,2004.0,2010,2056.0,2115,NW,1010,,52.0,65,,-19.0,-6.0,IND,DTW,231.0,,,0,,0,,,,,
1991,8,5,1,1648.0,1645,1744.0,1746,US,367,,56.0,61,,-2.0,3.0,PIT,ABE,253.0,,,0,,0,,,,,
1991,10,26,6,55.0,100,556.0,600,NW,158,,181.0,180,,-4.0,-5.0,SEA,MSP,1399.0,,,0,,0,,,,,
1991,3,29,5,1759.0,1800,1906.0,1911,AA,1674,,67.0,71,,-5.0,-1.0,TUL,DFW,237.0,,,0,,0,,,,,
1991,4,21,7,1036.0,1036,1115.0,1103,AA,297,,99.0,87,,12.0,0.0,CAK,ORD,344.0,,,0,,0,,,,,
1991,2,28,4,1824.0,1805,2129.0,2120,NW,708,,125.0,135,,9.0,19.0,MSP,IAD,908.0,,,0,,0,,,,,
1991,5,12,7,828.0,830,930.0,925,NW,1293,,62.0,55,,5.0,-2.0,MEM,BNA,200.0,,,0,,0,,,,,
1991,10,2,3,701.0,700,1238.0,1230,DL,1295,,217.0,210,,8.0,1.0,SJC,DFW,1438.0,,,0,,0,,,,,
1991,9,23,1,1210.0,1211,1556.0,1548,DL,1650,,166.0,157,,8.0,-1.0,SLC,SAT,1086.0,,,0,,0,,,,,
1991,3,27,3,2333.0,2205,42.0,2304,UA,893,,69.0,59,,98.0,88.0,ORD,CID,196.0,,,0,,0,,,,,
1991,12,31,2,1302.0,1302,1448.0,1437,HP,641,,106.0,95,,11.0,0.0,SEA,RNO,564.0,,,0,,0,,,,,
1991,5,1,3,1157.0,1200,1349.0,1322,TW,419,,232.0,202,,27.0,-3.0,STL,LAS,1372.0,,,0,,0,,,,,
1991,12,12,4,1455.0,1455,1611.0,1612,NW,1294,,76.0,77,,-1.0,0.0,MEM,VPS,369.0,,,0,,0,,,,,
1991,7,21,7,1514.0,1500,1726.0,1727,AA,575,,252.0,267,,-1.0,14.0,ORD,SFO,1846.0,,,0,,0,,,,,
1991,10,2,3,1319.0,1319,1900.0,1844,AA,204,,221.0,205,,16.0,0.0,PHX,ORD,1440.0,,,0,,0,,,,,
1991,11,16,6,1518.0,1511,1807.0,1806,UA,636,,109.0,115,,1.0,7.0,DEN,MSP,680.0,,,0,,0,,,,,
1991,2,28,4,633.0,630,830.0,822,TW,29,,177.0,172,,8.0,3.0,LGA,STL,887.0,,,0,,0,,,,,
1991,5,26,7,1114.0,1115,1405.0,1359,US,175,,111.0,104,,6.0,-1.0,ORD,CLT,599.0,,,0,,0,,,,,
1991,3,18,1,927.0,930,958.0,1000,US,119,,91.0,90,,-2.0,-3.0,IND,MCI,451.0,,,0,,0,,,,,
1991,8,1,4,2218.0,2220,2322.0,2315,DL,524,,64.0,55,,7.0,-2.0,LGA,BOS,185.0,,,0,,0,,,,,
1991,12,23,1,1425.0,1425,1503.0,1505,DL,1588,,38.0,40,,-2.0,0.0,MCO,TPA,80.0,,,0,,0,,,,,
1991,8,11,7,1605.0,1605,1639.0,1650,US,56,,34.0,45,,-11.0,0.0,CLT,GSO,83.0,,,0,,0,,,,,
1991,10,23,3,840.0,840,930.0,930,WN,705,,50.0,50,,0.0,0.0,MCI,TUL,223.0,,,0,,0,,,,,
1991,2,11,1,801.0,800,1349.0,1350,NW,1231,,228.0,230,,-1.0,1.0,SFO,MKE,1845.0,,,0,,0,,,,,
1991,4,30,2,950.0,950,1037.0,1035,AS,106,,47.0,45,,2.0,0.0,PHX,TUS,110.0,,,0,,0,,,,,
1991,1,10,4,1454.0,1350,1816.0,1700,WN,966,,142.0,130,,76.0,64.0,PHX,TUL,935.0,,,0,,0,,,,,
1991,4,7,7,807.0,800,1619.0,1624,TW,840,,312.0,324,,-5.0,7.0,LAX,JFK,2475.0,,,0,,0,,,,,
1991,12,19,4,700.0,700,827.0,828,US,100,,87.0,88,,-1.0,0.0,DTW,PHL,453.0,,,0,,0,,,,,
1991,11,12,2,1711.0,1710,1922.0,1929,DL,698,,71.0,79,,-7.0,1.0,LIT,ATL,453.0,,,0,,0,,,,,
1991,3,13,3,902.0,905,1230.0,1230,CO,1040,,148.0,145,,0.0,-3.0,SEA,DEN,1024.0,,,0,,0,,,,,
1991,12,10,2,805.0,800,1024.0,1019,DL,1600,,139.0,139,,5.0,5.0,MCO,JFK,944.0,,,0,,0,,,,,
1991,12,6,5,1938.0,1940,2014.0,2021,US,1275,,36.0,41,,-7.0,-2.0,RIC,BWI,121.0,,,0,,0,,,,,
1991,1,21,1,2124.0,2120,2208.0,2211,US,1537,,44.0,51,,-3.0,4.0,DAY,LAN,200.0,,,0,,0,,,,,
1991,1,23,3,1708.0,1709,1838.0,1859,AA,1161,,90.0,110,,-21.0,-1.0,SYR,RDU,519.0,,,0,,0,,,,,
1991,6,30,7,1246.0,1250,1451.0,1459,UA,1460,,125.0,129,,-8.0,-4.0,TPA,IAD,810.0,,,0,,0,,,,,
1991,8,12,1,1520.0,1520,1616.0,1615,WN,42,,56.0,55,,1.0,0.0,HRL,HOU,276.0,,,0,,0,,,,,
1991,9,20,5,710.0,710,900.0,905,WN,640,,110.0,115,,-5.0,0.0,PHX,SFO,651.0,,,0,,0,,,,,
1991,11,14,4,1355.0,1355,1751.0,1719,AA,566,,176.0,144,,32.0,0.0,BNA,BOS,943.0,,,0,,0,,,,,
1991,8,1,4,1024.0,1024,1118.0,1122,CO,1003,,54.0,58,,-4.0,0.0,IAH,CRP,201.0,,,0,,0,,,,,
1991,11,2,6,1241.0,1238,1448.0,1503,UA,149,,247.0,265,,-15.0,3.0,ORD,PDX,1739.0,,,0,,0,,,,,
1991,3,12,2,1310.0,1310,1540.0,1549,DL,429,,150.0,159,,-9.0,0.0,BOS,ATL,946.0,,,0,,0,,,,,
1991,1,24,4,1809.0,1810,1850.0,1858,US,324,,41.0,48,,-8.0,-1.0,TOL,PIT,201.0,,,0,,0,,,,,
1991,12,17,2,1859.0,1857,2040.0,2040,UA,447,,161.0,163,,0.0,2.0,ORD,COS,911.0,,,0,,0,,,,,
1991,12,8,7,1930.0,1930,2028.0,2040,DL,1766,,58.0,70,,-12.0,0.0,DCA,LGA,214.0,,,0,,0,,,,,
1991,8,8,4,1615.0,1400,1719.0,1513,UA,630,,64.0,73,,126.0,135.0,MSP,ORD,334.0,,,0,,0,,,,,
1991,5,26,7,1706.0,1648,1814.0,1810,DL,195,,128.0,142,,4.0,18.0,ATL,DFW,732.0,,,0,,0,,,,,
1991,1,6,7,935.0,935,1240.0,1237,CO,1718,,125.0,122,,3.0,0.0,GEG,DEN,836.0,,,0,,0,,,,,
1991,5,5,7,1110.0,1110,1213.0,1216,US,202,,63.0,66,,-3.0,0.0,BUF,LGA,292.0,,,0,,0,,,,,
1991,7,6,6,659.0,700,1148.0,1157,AA,1010,,169.0,177,,-9.0,-1.0,ONT,DFW,1189.0,,,0,,0,,,,,
1991,7,7,7,1955.0,1935,2329.0,2241,AA,1138,,154.0,126,,48.0,20.0,BNA,LGA,764.0,,,0,,0,,,,,
1991,8,8,4,1430.0,1430,1612.0,1611,TW,290,,102.0,101,,1.0,0.0,DFW,STL,551.0,,,0,,0,,,,,
1991,9,23,1,1752.0,1755,1958.0,1950,NW,459,,126.0,115,,8.0,-3.0,MSP,MEM,700.0,,,0,,0,,,,,
1991,6,8,6,906.0,910,941.0,953,NW,1583,,35.0,43,,-12.0,-4.0,DTW,GRR,120.0,,,0,,0,,,,,
1991,5,4,6,819.0,805,1055.0,1055,DL,151,,156.0,170,,0.0,14.0,JFK,FLL,1069.0,,,0,,0,,,,,
1991,2,11,1,1024.0,1025,1134.0,1137,CO,206,,70.0,72,,-3.0,-1.0,ABQ,DEN,349.0,,,0,,0,,,,,
1991,1,13,7,1739.0,1740,1851.0,1859,US,2666,,72.0,79,,-8.0,-1.0,SJC,SNA,342.0,,,0,,0,,,,,
1991,7,20,6,1413.0,1415,1626.0,1628,US,1101,,133.0,133,,-2.0,-2.0,BWI,TPA,842.0,,,0,,0,,,,,
1991,8,31,6,1004.0,1000,1146.0,1148,US,1215,,102.0,108,,-2.0,4.0,LGA,CLT,544.0,,,0,,0,,,,,
1991,8,7,3,1413.0,1415,1559.0,1600,US,465,,106.0,105,,-1.0,-2.0,BWI,ATL,576.0,,,0,,0,,,,,
1991,3,25,1,1327.0,1330,1509.0,1505,DL,1264,,102.0,95,,4.0,-3.0,DFW,PNS,604.0,,,0,,0,,,,,
1991,8,22,4,925.0,923,1302.0,1305,DL,1430,,157.0,162,,-3.0,2.0,SLC,STL,1156.0,,,0,,0,,,,,
1991,1,12,6,2015.0,2015,2249.0,2258,DL,311,,94.0,103,,-9.0,0.0,IAH,ATL,689.0,,,0,,0,,,,,
1991,5,1,3,842.0,830,921.0,905,AA,641,,99.0,95,,16.0,12.0,RDU,BNA,443.0,,,0,,0,,,,,
1991,9,28,6,639.0,640,821.0,813,DL,1117,,102.0,93,,8.0,-1.0,ORF,CVG,485.0,,,0,,0,,,,,
1991,11,23,6,804.0,800,847.0,843,DL,175,,43.0,43,,4.0,4.0,BOS,BDL,91.0,,,0,,0,,,,,
1991,3,12,2,850.0,835,1047.0,1024,CO,1683,,177.0,169,,23.0,15.0,DEN,SJC,948.0,,,0,,0,,,,,
1991,9,28,6,1430.0,1430,1743.0,1754,UA,496,,133.0,144,,-11.0,0.0,SFO,DEN,967.0,,,0,,0,,,,,
