Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1988,6,1,3,1830.0,1810,1934.0,1918,CO,693,,64.0,68,,16.0,20.0,ORH,EWR,161.0,,,0,,0,,,,,
1988,7,22,5,2000.0,2000,2135.0,2135,NW,243,,95.0,95,,0.0,0.0,DCA,DTW,405.0,,,0,,0,,,,,
1988,3,30,3,1605.0,1605,1757.0,1802,DL,1067,,172.0,177,,-5.0,0.0,RDU,DFW,1062.0,,,0,,0,,,,,
1988,12,7,3,803.0,800,1000.0,1005,WN,714,,57.0,65,,-5.0,3.0,ONT,PHX,325.0,,,0,,0,,,,,
1988,2,27,6,1858.0,1845,1955.0,1945,PI,776,,57.0,60,,10.0,13.0,EWR,SYR,194.0,,,0,,0,,,,,
1988,3,11,5,2310.0,2310,625.0,602,AA,2,,315.0,292,,23.0,0.0,HNL,LAX,2556.0,,,0,,0,,,,,
1988,1,10,7,1005.0,952,1055.0,1055,EA,211,,110.0,123,,0.0,13.0,MCI,ABQ,718.0,,,0,,0,,,,,
1988,8,16,2,800.0,800,955.0,950,PI,403,,115.0,110,,5.0,0.0,EWR,CAE,602.0,,,0,,0,,,,,
1988,5,19,4,1720.0,1720,1915.0,1910,WN,352,,55.0,50,,5.0,0.0,MDW,DTW,229.0,,,0,,0,,,,,
1988,6,14,2,1005.0,1005,1050.0,1100,NW,1138,,45.0,55,,-10.0,0.0,CMH,DTW,155.0,,,0,,0,,,,,
1988,6,7,2,1115.0,1115,1246.0,1240,HP,1253,,91.0,85,,6.0,0.0,SEA,RNO,564.0,,,0,,0,,,,,
1988,11,30,3,1534.0,1500,1652.0,1609,TW,796,,78.0,69,,43.0,34.0,ORD,STL,258.0,,,0,,0,,,,,
1988,12,24,6,1726.0,1719,2144.0,2134,AA,230,,198.0,195,,10.0,7.0,DFW,EWR,1372.0,,,0,,0,,,,,
1988,6,28,2,1204.0,1204,1257.0,1305,DL,427,,173.0,181,,-8.0,0.0,DFW,ONT,1189.0,,,0,,0,,,,,
1988,1,14,4,1439.0,1440,1652.0,1647,PI,330,,73.0,67,,5.0,-1.0,BHM,CLT,351.0,,,0,,0,,,,,
1988,10,8,6,1316.0,1255,1542.0,1530,UA,531,,146.0,155,,12.0,21.0,ORD,SAT,1041.0,,,0,,0,,,,,
1988,5,12,4,928.0,928,1020.0,1016,DL,1692,,52.0,48,,4.0,0.0,SLC,JAC,205.0,,,0,,0,,,,,
1988,1,4,1,1357.0,1359,1452.0,1443,UA,467,,55.0,44,,9.0,-2.0,BIL,GTF,177.0,,,0,,0,,,,,
1988,1,17,7,1515.0,1515,1648.0,1652,UA,1184,,93.0,97,,-4.0,0.0,IAD,DTW,383.0,,,0,,0,,,,,
1988,9,9,5,1448.0,1435,1520.0,1510,CO,975,,32.0,35,,10.0,13.0,GUM,SPN,129.0,,,0,,0,,,,,
1988,3,28,1,1825.0,1815,1937.0,1928,US,97,,72.0,73,,9.0,10.0,ALB,PIT,367.0,,,0,,0,,,,,
1988,12,24,6,1212.0,1145,1718.0,1650,NW,712,,186.0,185,,28.0,27.0,LAS,MSP,1300.0,,,0,,0,,,,,
1988,5,30,1,826.0,830,1041.0,1100,NW,460,,75.0,90,,-19.0,-4.0,STL,DTW,440.0,,,0,,0,,,,,
1988,11,28,1,915.0,855,926.0,913,UA,431,,71.0,78,,13.0,20.0,SDF,ORD,286.0,,,0,,0,,,,,
1988,6,27,1,1251.0,1251,1408.0,1415,DL,755,,137.0,144,,-7.0,0.0,CVG,IAH,871.0,,,0,,0,,,,,
1988,5,1,7,1621.0,1621,1633.0,1637,UA,877,,72.0,76,,-4.0,0.0,ICT,DEN,419.0,,,0,,0,,,,,
1988,3,6,7,734.0,735,821.0,822,US,243,,47.0,47,,-1.0,-1.0,BUF,CLE,192.0,,,0,,0,,,,,
1988,7,10,7,1558.0,1600,1641.0,1633,UA,587,,43.0,33,,8.0,-2.0,CAE,CLT,88.0,,,0,,0,,,,,
1988,11,9,3,1750.0,1750,1926.0,1922,US,121,,96.0,92,,4.0,0.0,BTV,PIT,454.0,,,0,,0,,,,,
1988,4,22,5,813.0,812,914.0,907,PI,329,,121.0,115,,7.0,1.0,CLT,MSY,651.0,,,0,,0,,,,,
1988,10,11,2,2032.0,2014,2208.0,2153,PI,1502,,96.0,99,,15.0,18.0,DAY,EWR,533.0,,,0,,0,,,,,
1988,5,6,5,2011.0,2011,2128.0,2130,DL,794,,77.0,79,,-2.0,0.0,DFW,MSY,448.0,,,0,,0,,,,,
1988,7,27,3,920.0,920,1032.0,1032,US,20,,72.0,72,,0.0,0.0,SJC,LAX,308.0,,,0,,0,,,,,
1988,3,11,5,1800.0,1739,1855.0,1845,EA,793,,55.0,66,,10.0,21.0,ATL,GSO,306.0,,,0,,0,,,,,
1988,4,18,1,1747.0,1750,2050.0,2058,CO,484,,123.0,128,,-8.0,-3.0,ONT,DEN,819.0,,,0,,0,,,,,
1988,7,15,5,804.0,805,908.0,908,US,228,,64.0,63,,0.0,-1.0,BUF,LGA,292.0,,,0,,0,,,,,
1988,7,7,4,1335.0,1335,1641.0,1629,AA,50,,126.0,114,,12.0,0.0,DEN,DFW,641.0,,,0,,0,,,,,
1988,9,17,6,1508.0,1503,1843.0,1853,AA,1259,,215.0,230,,-10.0,5.0,EWR,SJU,1608.0,,,0,,0,,,,,
1988,9,7,3,1344.0,1345,1538.0,1543,UA,1197,,174.0,178,,-5.0,-1.0,IAD,DFW,1172.0,,,0,,0,,,,,
1988,10,17,1,933.0,930,1024.0,1027,AA,1401,,51.0,57,,-3.0,3.0,DFW,AUS,190.0,,,0,,0,,,,,
1988,6,14,2,1537.0,1530,2040.0,2055,WN,968,,183.0,205,,-15.0,7.0,PHX,MSY,1301.0,,,0,,0,,,,,
1988,3,17,4,1120.0,1120,1120.0,1125,HP,856,,60.0,65,,-5.0,0.0,PHX,SAN,304.0,,,0,,0,,,,,
1988,11,25,5,2135.0,2135,2214.0,2215,PI,1716,,39.0,40,,-1.0,0.0,PBI,MCO,142.0,,,0,,0,,,,,
1988,4,5,2,656.0,700,727.0,735,US,323,,31.0,35,,-8.0,-4.0,ERI,PIT,109.0,,,0,,0,,,,,
1988,2,7,7,915.0,915,1143.0,1127,DL,1432,,88.0,72,,16.0,0.0,RNO,SLC,422.0,,,0,,0,,,,,
1988,7,28,4,1654.0,1650,1815.0,1813,US,1599,,81.0,83,,2.0,4.0,SNA,SMF,404.0,,,0,,0,,,,,
1988,1,12,2,1942.0,1940,2152.0,2112,CO,1253,,190.0,152,,40.0,2.0,DCA,MSY,969.0,,,0,,0,,,,,
1988,6,17,5,1015.0,1015,1325.0,1333,CO,66,,130.0,138,,-8.0,0.0,LAX,DEN,862.0,,,0,,0,,,,,
1988,9,28,3,1158.0,1200,1259.0,1300,US,385,,61.0,60,,-1.0,-2.0,ROC,LGA,254.0,,,0,,0,,,,,
1988,7,24,7,1715.0,1715,1856.0,1810,NW,1643,,161.0,115,,46.0,0.0,CLE,MSP,622.0,,,0,,0,,,,,
1988,12,15,4,825.0,825,925.0,915,DL,353,,60.0,50,,10.0,0.0,DFW,AUS,190.0,,,0,,0,,,,,
1988,6,14,2,1500.0,1500,1755.0,1800,CO,1062,,115.0,120,,-5.0,0.0,ABQ,IAH,744.0,,,0,,0,,,,,
1988,6,13,1,715.0,715,1446.0,1437,DL,52,,271.0,262,,9.0,0.0,PDX,ATL,2172.0,,,0,,0,,,,,
1988,7,24,7,1600.0,1600,1745.0,1747,AA,311,,105.0,107,,-2.0,0.0,BHM,DFW,597.0,,,0,,0,,,,,
1988,6,22,3,1944.0,1944,2132.0,2135,EA,682,,108.0,111,,-3.0,0.0,ATL,DTW,594.0,,,0,,0,,,,,
1988,3,25,5,1900.0,1900,2044.0,2020,NW,145,,104.0,80,,24.0,0.0,ORD,MSP,334.0,,,0,,0,,,,,
1988,6,22,3,709.0,710,841.0,850,AA,125,,92.0,100,,-9.0,-1.0,MSY,DFW,448.0,,,0,,0,,,,,
1988,1,21,4,1613.0,1602,1912.0,1921,AA,366,,119.0,139,,-9.0,11.0,ORD,BOS,867.0,,,0,,0,,,,,
1988,6,27,1,1223.0,1220,1348.0,1340,PI,280,,85.0,80,,8.0,3.0,CLT,DAY,370.0,,,0,,0,,,,,
1988,9,19,1,925.0,900,1220.0,1210,CO,743,,175.0,190,,10.0,25.0,EWR,MLB,943.0,,,0,,0,,,,,
1988,6,10,5,1851.0,1840,1948.0,1945,US,453,,57.0,65,,3.0,11.0,DCA,BUF,296.0,,,0,,0,,,,,
1988,5,11,3,2400.0,2335,100.0,45,EA,485,,60.0,70,,15.0,25.0,ATL,MCO,403.0,,,0,,0,,,,,
1988,6,30,4,908.0,903,1033.0,1017,PI,486,,85.0,74,,16.0,5.0,CLT,PIT,366.0,,,0,,0,,,,,
1988,7,24,7,910.0,910,1052.0,1057,DL,1087,,102.0,107,,-5.0,0.0,BNA,DFW,631.0,,,0,,0,,,,,
1988,5,19,4,1715.0,1715,1841.0,1837,DL,1685,,86.0,82,,4.0,0.0,TUS,LAX,451.0,,,0,,0,,,,,
1988,2,12,5,1739.0,1721,1824.0,1805,UA,283,,105.0,104,,19.0,18.0,DEN,LAS,629.0,,,0,,0,,,,,
1988,12,6,2,1230.0,1230,1420.0,1415,PI,1139,,110.0,105,,5.0,0.0,CHS,EWR,628.0,,,0,,0,,,,,
1988,12,2,5,1020.0,1020,1106.0,1109,DL,444,,46.0,49,,-3.0,0.0,SHV,DFW,190.0,,,0,,0,,,,,
1988,3,1,2,2010.0,2005,2057.0,2050,WN,59,,47.0,45,,7.0,5.0,OKC,DAL,181.0,,,0,,0,,,,,
1988,3,27,7,1234.0,1234,1326.0,1326,EA,1660,,52.0,52,,0.0,0.0,SAV,ATL,215.0,,,0,,0,,,,,
1988,3,5,6,1100.0,1100,1252.0,1250,HP,1085,,52.0,50,,2.0,0.0,LAS,GCN,169.0,,,0,,0,,,,,
1988,10,31,1,1208.0,1208,1240.0,1245,DL,793,,152.0,157,,-5.0,0.0,DFW,LAS,1055.0,,,0,,0,,,,,
1988,4,9,6,1310.0,1310,1556.0,1556,DL,904,,106.0,106,,0.0,0.0,TUL,ATL,674.0,,,0,,0,,,,,
1988,6,29,3,205.0,145,304.0,238,EA,618,,59.0,53,,26.0,20.0,LAS,PHX,256.0,,,0,,0,,,,,
1988,5,21,6,1145.0,1145,1359.0,1353,DL,984,,74.0,68,,6.0,0.0,STL,CVG,307.0,,,0,,0,,,,,
1988,10,2,7,815.0,815,1640.0,1641,PA (1),84,,325.0,326,,-1.0,0.0,SFO,JFK,2586.0,,,0,,0,,,,,
1988,7,6,3,723.0,720,1115.0,1055,CO,1078,,172.0,155,,20.0,3.0,MSY,LGA,1183.0,,,0,,0,,,,,
1988,10,18,2,812.0,810,1242.0,1225,CO,354,,210.0,195,,17.0,2.0,HOU,EWR,1411.0,,,0,,0,,,,,
1988,9,8,4,702.0,700,756.0,804,US,77,,54.0,64,,-8.0,2.0,PHL,PIT,267.0,,,0,,0,,,,,
1988,3,17,4,1824.0,1825,1938.0,1942,UA,1487,,74.0,77,,-4.0,-1.0,SMF,LAX,373.0,,,0,,0,,,,,
1988,6,6,1,615.0,615,819.0,820,HP,420,,64.0,65,,-1.0,0.0,PHX,ELP,347.0,,,0,,0,,,,,
1988,10,11,2,1310.0,1310,1536.0,1535,HP,412,,86.0,85,,1.0,0.0,PHX,PUB,538.0,,,0,,0,,,,,
1988,5,3,2,1410.0,1410,1610.0,1559,DL,375,,60.0,49,,11.0,0.0,BHM,ATL,134.0,,,0,,0,,,,,
1988,7,24,7,1620.0,1555,1818.0,1745,NW,38,,118.0,110,,33.0,25.0,DTW,JFK,508.0,,,0,,0,,,,,
1988,10,16,7,2029.0,2025,2131.0,2119,AA,1223,,62.0,54,,12.0,4.0,BNA,MEM,200.0,,,0,,0,,,,,
1988,6,3,5,1659.0,1700,2018.0,2024,UA,702,,139.0,144,,-6.0,-1.0,SFO,DEN,967.0,,,0,,0,,,,,
1988,4,23,6,1549.0,1535,1649.0,1632,US,534,,60.0,57,,17.0,14.0,PHL,PVD,238.0,,,0,,0,,,,,
1988,5,13,5,1100.0,1100,1113.0,1115,DL,1503,,73.0,75,,-2.0,0.0,SLC,LAS,368.0,,,0,,0,,,,,
1988,7,25,1,1409.0,1410,1544.0,1552,AA,1030,,95.0,102,,-8.0,-1.0,RDU,DTW,501.0,,,0,,0,,,,,
1988,12,20,2,1115.0,1115,1152.0,1120,US,555,,97.0,65,,32.0,0.0,TRI,MEM,437.0,,,0,,0,,,,,
1988,8,6,6,812.0,805,845.0,900,US,1702,,33.0,55,,-15.0,7.0,LAX,SAN,109.0,,,0,,0,,,,,
1988,2,9,2,1431.0,1429,1650.0,1653,AA,294,,139.0,144,,-3.0,2.0,AUS,ORD,978.0,,,0,,0,,,,,
1988,5,27,5,1359.0,1400,1512.0,1513,UA,866,,73.0,73,,-1.0,-1.0,ORD,BNA,409.0,,,0,,0,,,,,
1988,11,4,5,703.0,648,817.0,817,US,2903,,74.0,89,,0.0,15.0,SNA,SFO,372.0,,,0,,0,,,,,
1988,11,8,2,1106.0,1055,1133.0,1110,HP,474,,87.0,75,,23.0,11.0,PHX,BUR,369.0,,,0,,0,,,,,
1988,9,30,5,1115.0,1115,1412.0,1420,AA,7,,477.0,485,,-8.0,0.0,DFW,HNL,3784.0,,,0,,0,,,,,
1988,10,31,1,1729.0,1730,2026.0,2029,UA,144,,117.0,119,,-3.0,-1.0,ORD,EWR,719.0,,,0,,0,,,,,
1988,7,26,2,1335.0,1335,1510.0,1513,AA,533,,155.0,158,,-3.0,0.0,DTW,DFW,987.0,,,0,,0,,,,,
1988,1,14,4,1205.0,1155,1428.0,1430,PS,1805,,143.0,155,,-2.0,10.0,LAX,SEA,954.0,,,0,,0,,,,,
1988,6,20,1,1604.0,1600,1650.0,1643,US,379,,46.0,43,,7.0,4.0,PIT,MDT,185.0,,,0,,0,,,,,
1988,7,10,7,1254.0,1250,1609.0,1620,NW,763,,135.0,150,,-11.0,4.0,MSP,ATL,906.0,,,0,,0,,,,,
1988,6,3,5,1900.0,1900,1921.0,1925,WN,748,,81.0,85,,-4.0,0.0,SAT,ELP,496.0,,,0,,0,,,,,
1988,3,30,3,1141.0,1115,1423.0,1358,DL,1734,,102.0,103,,25.0,26.0,SEA,SLC,689.0,,,0,,0,,,,,
1988,2,8,1,1310.0,1310,1506.0,1517,AA,850,,56.0,67,,-11.0,0.0,ORD,DTW,235.0,,,0,,0,,,,,
1988,4,11,1,1641.0,1640,2248.0,2245,AA,182,,247.0,245,,3.0,1.0,LAX,ORD,1745.0,,,0,,0,,,,,
1988,4,26,2,1450.0,1450,1538.0,1539,US,515,,48.0,49,,-1.0,0.0,DAY,PIT,215.0,,,0,,0,,,,,
1988,3,14,1,725.0,650,946.0,925,AS,160,,141.0,155,,21.0,35.0,SEA,SAN,1050.0,,,0,,0,,,,,
1988,11,17,4,1153.0,1152,1321.0,1331,PI,1503,,88.0,99,,-10.0,1.0,DAY,EWR,533.0,,,0,,0,,,,,
1988,4,4,1,1957.0,1957,2248.0,2246,DL,1898,,111.0,109,,2.0,0.0,MCI,ATL,692.0,,,0,,0,,,,,
1988,3,9,3,900.0,900,1127.0,1125,DL,1484,,87.0,85,,2.0,0.0,SMF,SLC,532.0,,,0,,0,,,,,
1988,1,2,6,1640.0,1620,1824.0,1800,DL,653,,164.0,160,,24.0,20.0,DTW,DFW,987.0,,,0,,0,,,,,
1988,5,20,5,1823.0,1825,1958.0,2010,AA,1066,,95.0,105,,-12.0,-2.0,SRQ,RDU,625.0,,,0,,0,,,,,
1988,3,20,7,1720.0,1720,2130.0,2122,NW,1232,,190.0,182,,8.0,0.0,PHX,MKE,1460.0,,,0,,0,,,,,
1988,5,1,7,1757.0,1755,1834.0,1832,AA,6,,37.0,37,,2.0,2.0,OGG,HNL,100.0,,,0,,0,,,,,
1988,2,9,2,2135.0,2135,2235.0,2232,US,630,,60.0,57,,3.0,0.0,PIT,DTW,201.0,,,0,,0,,,,,
1988,6,27,1,655.0,656,803.0,802,AA,644,,68.0,66,,1.0,-1.0,JAN,BNA,327.0,,,0,,0,,,,,
1988,3,15,2,649.0,630,807.0,757,US,433,,78.0,87,,10.0,19.0,PWM,PHL,365.0,,,0,,0,,,,,
1988,9,20,2,1630.0,1630,1730.0,1735,WN,510,,60.0,65,,-5.0,0.0,TUL,STL,351.0,,,0,,0,,,,,
1988,7,18,1,829.0,830,927.0,937,UA,426,,58.0,67,,-10.0,-1.0,ABQ,DEN,349.0,,,0,,0,,,,,
1988,10,1,6,715.0,715,829.0,816,DL,1803,,74.0,61,,13.0,0.0,BZN,SLC,347.0,,,0,,0,,,,,
1988,12,1,4,1519.0,1520,1608.0,1612,CO,1107,,49.0,52,,-4.0,-1.0,IAH,AUS,140.0,,,0,,0,,,,,
1988,3,16,3,1404.0,1400,1630.0,1620,PA (1),573,,206.0,200,,10.0,4.0,MIA,DFW,1121.0,,,0,,0,,,,,
1988,3,11,5,845.0,845,1656.0,1707,PA (1),84,,311.0,322,,-11.0,0.0,SFO,JFK,2586.0,,,0,,0,,,,,
1988,1,3,7,1919.0,1840,2032.0,1954,PI,838,,73.0,74,,38.0,39.0,SDF,RIC,463.0,,,0,,0,,,,,
1988,2,12,5,650.0,650,1221.0,1209,AA,420,,211.0,199,,12.0,0.0,OAK,DFW,1456.0,,,0,,0,,,,,
1988,9,4,7,1009.0,1010,1117.0,1121,US,1927,,68.0,71,,-4.0,-1.0,BUR,RNO,374.0,,,0,,0,,,,,
1988,5,4,3,2212.0,2215,627.0,623,UA,38,,315.0,308,,4.0,-3.0,SFO,EWR,2565.0,,,0,,0,,,,,
1988,3,23,3,1755.0,1755,1909.0,1857,NW,1047,,134.0,122,,12.0,0.0,RSW,MEM,763.0,,,0,,0,,,,,
1988,1,25,1,1238.0,1128,1419.0,1314,UA,463,,101.0,106,,65.0,70.0,JAN,ORD,677.0,,,0,,0,,,,,
1988,10,11,2,,1820,,2012,NW,511,,,172,,,,LGA,MSP,1020.0,,,1,,0,,,,,
1988,8,25,4,1810.0,1740,2040.0,2025,PA (1),501,,150.0,165,,15.0,30.0,JFK,ATL,760.0,,,0,,0,,,,,
1988,6,8,3,1058.0,1058,1259.0,1300,DL,1103,,121.0,122,,-1.0,0.0,DCA,MCO,759.0,,,0,,0,,,,,
1988,11,16,3,1208.0,1208,1319.0,1305,DL,427,,191.0,177,,14.0,0.0,DFW,ONT,1189.0,,,0,,0,,,,,
1988,6,6,1,1006.0,1004,1047.0,1048,PI,531,,41.0,44,,-1.0,2.0,MCO,PBI,142.0,,,0,,0,,,,,
1988,3,29,2,1150.0,1150,1255.0,1243,CO,755,,65.0,53,,12.0,0.0,BDL,EWR,116.0,,,0,,0,,,,,
1988,10,30,7,1154.0,1154,1258.0,1258,TW,550,,64.0,64,,0.0,0.0,STL,MDW,251.0,,,0,,0,,,,,
1988,4,10,7,1333.0,1330,1458.0,1512,AA,897,,85.0,102,,-14.0,3.0,BNA,ORD,409.0,,,0,,0,,,,,
1988,5,11,3,1140.0,1140,1259.0,1258,PI,471,,79.0,78,,1.0,0.0,DTW,BWI,408.0,,,0,,0,,,,,
1988,6,12,7,909.0,908,952.0,958,PI,449,,43.0,50,,-6.0,1.0,CLT,TYS,177.0,,,0,,0,,,,,
1988,6,16,4,1158.0,1140,1447.0,1439,UA,566,,109.0,119,,8.0,18.0,ORD,BDL,783.0,,,0,,0,,,,,
1988,10,10,1,820.0,820,916.0,930,DL,357,,116.0,130,,-14.0,0.0,ATL,AUS,813.0,,,0,,0,,,,,
1988,9,29,4,810.0,800,904.0,855,HP,525,,54.0,55,,9.0,10.0,LAX,LAS,236.0,,,0,,0,,,,,
1988,7,23,6,805.0,808,924.0,925,UA,642,,79.0,77,,-1.0,-3.0,BIL,DEN,455.0,,,0,,0,,,,,
1988,10,15,6,1035.0,1015,1132.0,1120,US,450,,57.0,65,,12.0,20.0,PHL,BUF,279.0,,,0,,0,,,,,
1988,6,6,1,2135.0,2130,2246.0,2245,US,696,,71.0,75,,1.0,5.0,PIT,ISP,375.0,,,0,,0,,,,,
1988,1,24,7,1940.0,1940,2040.0,2037,UA,917,,60.0,57,,3.0,0.0,IAD,RDU,224.0,,,0,,0,,,,,
1988,7,16,6,1057.0,1100,1153.0,1200,PI,51,,56.0,60,,-7.0,-3.0,PHX,SAN,304.0,,,0,,0,,,,,
1988,6,8,3,1449.0,1444,1609.0,1607,AA,96,,80.0,83,,2.0,5.0,DFW,MEM,432.0,,,0,,0,,,,,
1988,7,18,1,949.0,945,1100.0,1045,PI,225,,71.0,60,,15.0,4.0,LGA,BWI,185.0,,,0,,0,,,,,
1988,6,18,6,1237.0,1226,1345.0,1350,PI,590,,68.0,84,,-5.0,11.0,BWI,BOS,370.0,,,0,,0,,,,,
1988,11,3,4,758.0,800,1102.0,1122,UA,356,,124.0,142,,-20.0,-2.0,SFO,DEN,967.0,,,0,,0,,,,,
1988,12,31,6,1258.0,1250,1454.0,1454,PI,1070,,56.0,64,,0.0,8.0,SAN,PHX,304.0,,,0,,0,,,,,
1988,10,19,3,1515.0,1515,1623.0,1628,TW,508,,68.0,73,,-5.0,0.0,ICT,STL,392.0,,,0,,0,,,,,
1988,1,18,1,1828.0,1730,2000.0,1909,UA,362,,92.0,99,,51.0,58.0,MEM,ORD,491.0,,,0,,0,,,,,
1988,2,19,5,2225.0,2215,2305.0,2252,NW,86,,40.0,37,,13.0,10.0,SEA,PDX,129.0,,,0,,0,,,,,
1988,7,23,6,2222.0,2222,2340.0,2340,DL,559,,78.0,78,,0.0,0.0,ATL,SRQ,445.0,,,0,,0,,,,,
1988,7,29,5,923.0,923,900.0,905,DL,205,,37.0,42,,-5.0,0.0,CVG,IND,98.0,,,0,,0,,,,,
1988,8,3,3,1319.0,1319,1509.0,1410,DL,1074,,110.0,51,,59.0,0.0,DFW,SHV,190.0,,,0,,0,,,,,
1988,7,1,5,1250.0,1255,1250.0,1244,NW,1483,,60.0,49,,6.0,-5.0,DTW,SBN,157.0,,,0,,0,,,,,
1988,8,17,3,1114.0,1115,1216.0,1218,TW,651,,62.0,63,,-2.0,-1.0,JFK,DCA,213.0,,,0,,0,,,,,
1988,3,12,6,1449.0,1450,1602.0,1610,UA,1484,,73.0,80,,-8.0,-1.0,LAX,SMF,373.0,,,0,,0,,,,,
1988,1,31,7,1715.0,1715,2134.0,2135,CO,502,,199.0,200,,-1.0,0.0,IAH,LGA,1416.0,,,0,,0,,,,,
1988,8,9,2,2010.0,2010,2107.0,2100,WN,431,,57.0,50,,7.0,0.0,MCI,TUL,223.0,,,0,,0,,,,,
1988,7,25,1,659.0,700,755.0,804,US,77,,56.0,64,,-9.0,-1.0,PHL,PIT,267.0,,,0,,0,,,,,
1988,6,20,1,800.0,800,1014.0,1021,DL,209,,134.0,141,,-7.0,0.0,DTW,TPA,983.0,,,0,,0,,,,,
1988,2,18,4,1905.0,1900,2008.0,2012,NW,144,,63.0,72,,-4.0,5.0,MSP,ORD,334.0,,,0,,0,,,,,
1988,6,2,4,1733.0,1733,1753.0,1755,DL,980,,80.0,82,,-2.0,0.0,CVG,ORD,264.0,,,0,,0,,,,,
1988,3,2,3,717.0,715,826.0,818,US,146,,69.0,63,,8.0,2.0,PHL,BOS,280.0,,,0,,0,,,,,
1988,3,3,4,1208.0,1155,1434.0,1429,PI,368,,146.0,154,,5.0,13.0,MIA,BWI,946.0,,,0,,0,,,,,
1988,1,18,1,1906.0,1730,2055.0,1903,CO,1733,,169.0,153,,112.0,96.0,DEN,SJC,948.0,,,0,,0,,,,,
1988,9,14,3,1632.0,1634,1757.0,1802,AA,871,,145.0,148,,-5.0,-2.0,ISP,ORD,773.0,,,0,,0,,,,,
1988,12,10,6,2014.0,2010,2216.0,2210,PI,1605,,122.0,120,,6.0,4.0,DAY,MCO,808.0,,,0,,0,,,,,
1988,7,7,4,1429.0,1421,1528.0,1514,PI,396,,59.0,53,,14.0,8.0,CLT,HTS,235.0,,,0,,0,,,,,
1988,9,12,1,843.0,835,1026.0,1005,UA,1085,,103.0,90,,21.0,8.0,IAD,SAV,515.0,,,0,,0,,,,,
1988,2,5,5,1712.0,1710,1857.0,1841,AA,899,,105.0,91,,16.0,2.0,ISP,RDU,459.0,,,0,,0,,,,,
